277.2,8.8821,0.503463326,17.642,,,,,
277.92,7.8748,0.446366625,17.642,,,,,
278.64,6.8561,0.388623739,17.642,,,,,
279.36,5.8382,0.330926199,17.642,,,,,
280.08,4.8364,0.274141254,17.642,,,,,
280.8,3.8729,0.219527264,17.642,,,,,
281.52,2.9865,0.169283528,17.642,,,,,
282.24,2.2567,0.127916336,17.642,,,,,
282.96,1.8451,0.104585648,17.642,,,,,
283.68,1.9202,0.108842535,17.642,,,,,
284.4,2.3938,0.135687564,17.642,,,,,
285.12,3.048,0.172769527,17.642,,,,,
285.84,3.7553,0.212861354,17.642,,,,,
286.56,4.4597,0.252788799,17.642,,,,,
287.28,5.1355,0.291095114,17.642,,,,,
288,5.7696,0.327037751,17.642,,,,,
288.72,6.3547,0.360202925,17.642,,,,,
289.44,6.887,0.390375241,17.642,,,,,
290.16,7.3647,0.41745267,17.642,,,,,
290.88,7.7878,0.441435211,17.642,,,,,
291.6,8.157,0.462362544,17.642,,,,,
292.32,8.4745,0.48035937,17.642,,,,,
293.04,8.7429,0.495573064,17.642,,,,,
293.76,8.9655,0.508190681,17.642,,,,,
294.48,9.1463,0.518438952,17.642,,,,,
295.2,9.2895,0.526555946,17.642,,,,,
295.92,9.3995,0.532791067,17.642,,,,,
296.64,9.4808,0.537399388,17.642,,,,,
297.36,9.5377,0.540624646,17.642,,,,,
298.08,9.5744,0.542704909,17.642,,,,,
298.8,9.5947,0.543855572,17.642,,,,,
299.52,9.6018,0.544258021,17.642,,,,,
300.24,9.5983,0.54405963,17.642,,,,,
300.96,9.5864,0.543385104,17.642,,,,,
301.68,9.5672,0.542296792,17.642,,,,,
302.4,9.5416,0.540845709,17.642,,,,,
303.12,9.5094,0.539020519,17.642,,,,,
303.84,9.4703,0.536804217,17.642,,,,,
304.56,9.4232,0.534134452,17.642,,,,,
305.28,9.3668,0.530937535,17.642,,,,,
306,9.2997,0.527134112,17.642,,,,,
306.72,9.2201,0.522622152,17.642,,,,,
307.44,9.1266,0.517322299,17.642,,,,,
308.16,9.0176,0.511143861,17.642,,,,,
308.88,8.8918,0.50401315,17.642,,,,,
309.6,8.7483,0.495879152,17.642,,,,,
310.32,8.5863,0.48669652,17.642,,,,,
311.04,8.4055,0.476448248,17.642,,,,,
311.76,8.2059,0.465134339,17.642,,,,,
312.48,7.988,0.452783131,17.642,,,,,
313.2,7.7524,0.439428636,17.642,,,,,
313.92,7.5004,0.425144541,17.642,,,,,
314.64,7.2333,0.410004535,17.642,,,,,
315.36,6.9529,0.394110645,17.642,,,,,
316.08,6.6612,0.377576239,17.642,,,,,
316.8,6.3605,0.360531686,17.642,,,,,
317.52,6.0533,0.343118694,17.642,,,,,
318.24,5.7423,0.325490307,17.642,,,,,
318.96,5.4305,0.307816574,17.642,,,,,
319.68,5.1207,0.290256207,17.642,,,,,
320.4,4.8163,0.273001927,17.642,,,,,
321.12,4.5205,0.256235121,17.642,,,,,
321.84,4.2368,0.240154178,17.642,,,,,
322.56,3.9686,0.22495182,17.642,,,,,
323.28,3.7193,0.210820769,17.642,,,,,
324,3.4923,0.197953747,17.642,,,,,
324.72,3.2907,0.186526471,17.642,,,,,
325.44,3.1171,0.176686317,17.642,,,,,
326.16,2.9732,0.168529645,17.642,,,,,
326.88,2.86,0.162113139,17.642,,,,,
327.6,2.7769,0.157402789,17.642,,,,,
328.32,2.7222,0.154302233,17.642,,,,,
329.04,2.6931,0.15265276,17.642,,,,,
329.76,2.6858,0.152238975,17.642,,,,,
330.48,2.6958,0.152805804,17.642,,,,,
331.2,2.7188,0.154109511,17.642,,,,,
331.92,2.7505,0.15590636,17.642,,,,,
332.64,2.7871,0.157980955,17.642,,,,,
333.36,2.8252,0.160140574,17.642,,,,,
334.08,2.8622,0.162237842,17.642,,,,,
334.8,2.8956,0.164131051,17.642,,,,,
335.52,2.9239,0.165735177,17.642,,,,,
336.24,2.9457,0.166970865,17.642,,,,,
336.96,2.9599,0.167775762,17.642,,,,,
337.68,2.966,0.168121528,17.642,,,,,
338.4,2.9634,0.167974153,17.642,,,,,
339.12,2.952,0.167327967,17.642,,,,,
